u,v,key,osmid,highway,lanes,maxspeed,name,oneway,reversed,length,service,junction,bridge,width,access,ref,tunnel,walkability
9421776792,3704548312,0,366478249,footway,,,,False,False,314.68262146169695,,,,,,,,0.4290601153038722
9421776792,12976083597,0,"[1412095824, 366478249]",footway,,,,False,True,121.66627054264318,,,,,,,,0.3938443831217984
9421817167,9440430865,0,441190764,unclassified,2,,,False,False,12.8963367100121,,,,,,,,0.38468095073458874
9424316012,9424328635,0,1021817967,footway,,,,False,True,79.40375884400119,,,,,,,,0.3906013681321428
9424328618,9424328626,0,1021817967,footway,,,,False,False,6.683148888282459,,,,,,,,0.4348102724710007
9424328623,9424328626,0,1021817967,footway,,,,False,True,6.716687337206963,,,,,,,,0.4348102724710007
9424328623,9424328618,0,"[1021817965, 1021817966]",footway,,,,False,"[False, True]",111.39527977720479,,,,,,,,0.3910591861061136
9424328626,9424328618,0,1021817967,footway,,,,False,True,6.683148888282459,,,,,,,,0.3910591861061136
9424328643,9424356403,0,1021817968,footway,,,,False,False,114.883479591998,,,,,,,,0.38631263763358814
9424356388,9022510650,0,974958195,service,,,,False,False,44.01950737964623,driveway,,,,,,,0.39428490094030033
9424361029,9424361028,0,1021822142,footway,,,,False,False,35.6406496085382,,,,,,,,0.3861999304565863
9424361047,8514826445,0,"[1201148403, 1201148404, 1201520644]",footway,,,,False,False,73.11853580393263,,,yes,,,,,0.3885247403632758
9424361049,9424316010,0,1021817969,footway,,,,False,True,102.59468696077384,,,,,,,,0.3875887766095728
9424361050,9424361093,0,260114539,service,,,,False,True,41.20142354565065,,,,,,,,0.3885247403632758
9424361052,9424361086,0,974958194,service,,,,False,False,68.61008886570042,parking_aisle,,,,,,,0.3875887766095728
9424361054,9424361053,0,260114539,service,,,,False,False,23.021663241204962,,,,,,,,0.3874109084139163
9424361057,3379108814,0,330876801,service,,,,False,True,3.396231560590368,parking_aisle,,,,,,,0.3874109084139163
9424361057,9424361058,0,1021822152,footway,,,,False,False,18.683798894942925,,,,,,,,0.4425274858265383
9424361058,9424361062,0,1021822152,footway,,,,False,False,9.466375317673204,,,,,,,,0.39269040993779775
9424361059,9022510643,0,974958194,service,,,,False,True,6.939131867136895,parking_aisle,,,,,,,0.4057431928248455
9424361062,9424361039,0,1201148403,footway,,,,False,False,15.62233039570385,,,,,,,,0.3978724851685015
9424365091,9424365089,0,1021830926,footway,,,,False,False,21.991496300572496,,,,,,,,0.39073443118259055
9424365110,9424365113,0,1021830931,footway,,,,False,True,5.618496462106719,,,,,,,,0.38604145237305
9424365110,9424365108,0,1021830932,footway,,,,False,False,29.897349318654555,,,,,,,,0.3848136881709273
9424412344,9424412343,0,1021827846,footway,,,,False,False,4.13833592271198,,,,,,,,0.3842853356324724
9424412344,9424412345,0,1021827847,footway,,,,False,False,15.300153336012169,,,,,,,,0.3856347150999582
9424445035,8624181255,0,1021830939,footway,,,,False,False,41.84235836992327,,,,,,,,0.3847847776372349
9424445037,8624181300,0,930008909,footway,,,,False,True,10.89155556325941,,,,,,,,0.3848394689293307
9424445039,9424445033,0,1021830938,footway,,,,False,True,62.934906084717255,,,,,,,,0.3847847776372349
9424445040,9424445039,0,1021830941,footway,,,,False,False,24.00082783017391,,,,,,,,0.3848394689293307
9424462967,62605493,0,8733879,residential,2,25 mph,Springbrook Street,False,False,230.84513654179742,,,,,,,,0.38485006133795624
9424462967,9424462965,0,1021833533,footway,,,,False,False,9.168210479002196,,,,,,,,0.3878541461727393
9424462971,62500374,0,8723474,residential,2,,Redwood Avenue,False,True,8.329128350824405,,,,,,,,0.38507994114723115
9424462971,9424462967,0,1021833533,footway,,,,False,False,16.760258496094607,,,,,,,,0.3878541461727393
9426385820,9426385821,0,736274809,footway,,,,False,True,19.642847637511423,,,,,,,,0.4045153630990222
9426385822,9426385823,0,736274809,footway,,,,False,False,21.087694186425843,,,,,,,,0.3857348045171707
9426385824,9426385839,0,736274809,footway,,,,False,True,93.11832979599463,,,,,,,,0.38507994114723115
9426385858,9421817134,0,1022059813,footway,,,,False,False,3.791781870260176,,,,,,,,0.38422820758989024
9426385858,9426385819,0,736274809,footway,,,,False,False,35.492401209084434,,,,,,,,0.3897576515224569
9426385858,9426377016,0,736274809,footway,,,,False,True,67.48965973580776,,,,,,,,0.418182751043736
9426385869,9426385817,0,736274809,footway,,,,False,False,161.70240605097496,,,,,,,,0.3871485285746951
9426385869,9426377015,0,736274809,footway,,,,False,True,11.59508180908377,,,,,,,,0.3865016168560297
9426397960,13098972268,0,1425076346,footway,,,,False,False,22.50592251710712,,,,,,,,0.3864631671722117
9426397960,13011052799,0,228374731,footway,,,,False,False,32.48543962600684,,,,,,,,0.390131579959813
9426397961,9426397960,0,228374731,footway,,,,False,False,25.793860572553797,,,,,,,,0.38686832816427924
9426397988,62469865,0,8721309,service,,,,False,True,7.420589898678342,,,,,,,,0.3916341899120014
9426397988,9426397942,0,8721309,service,,,,False,False,87.30646799146814,,,,,,,,0.38780502397410027
9426959430,3010359873,0,441190766,footway,,,,False,True,0.9281812013794342,,,,,,,,0.4616949940318646
9426959430,9051705742,0,978224502,footway,,,,False,False,9.970816618099112,,,,,,,,0.4653167907032836
9426959430,2036721993,0,978224502,footway,,,,False,True,20.726538609045782,,,,,,,,0.47908739233912034
9428995842,1454500963,0,1020693542,footway,,,,False,False,3.8772293293027804,,,,,,,,0.468481389902849
9429603562,1454504996,0,132167455,footway,,,,False,False,16.569437261547233,,,,,,,,0.468481389902849
9429629838,9429629836,0,"[1022421675, 1022421676]","['footway', 'steps']",,,,False,"[False, True]",10.563722946895961,,,,,,,,0.46136607210214353
9435439367,6431771520,0,686200132,footway,,,,False,True,55.942282726661645,,,,,,,,0.4496291430414684
9435439367,6787313467,0,723680212,footway,,,,False,False,29.18652935118874,,,,,,,,0.4496291430414684
9435459971,955597484,0,82009860,footway,,,,False,True,10.052949009256704,,,,,,,,0.4108295655602971
9440487304,62547410,0,8730542,residential,2,,Antietam Drive,False,True,7.481350681391074,,,,,,,,0.4108295655602971
9440487307,9440487308,0,169666736,residential,2,,Bunker Hill Road,False,False,68.05250571209923,,,,,,,,0.39715152999833664
9440487307,9440487308,1,"[1028432587, 1028432588, 1028432589]",footway,,,,False,False,19.87939712672176,,,,,,,,0.3923351671699961
9440508420,4387237234,0,440954803,residential,1,,Traver Boulevard,False,True,15.900483329599309,,,,,,,,0.38410246892298044
9440511771,62548279,0,8727566,residential,2,,Aurora Street,False,True,8.165907094007347,,,,,,,,0.38475787798166056
9440511771,62509144,0,8727566,residential,2,,Aurora Street,False,False,160.3994335552131,,,,,,,,0.39070609417757113
9470023865,7888726953,0,"[852044309, 1027198701]",footway,,,,False,False,97.08624630054405,,,,,,,,0.39335730900503324
9470023865,7888726945,0,"[1027198700, 1027198701, 852044308]",footway,,,,False,True,86.70476456157259,,,,,,,,0.38489132365919904
9470062046,7902842807,0,1027202158,footway,,,,False,True,135.23214521422975,,,,,,,,0.4568543211286305
9473059693,9406614188,0,1027572497,footway,,,,False,False,417.5501280398489,,,,,,,,0.4018983471458958
9473059693,5284557054,0,"[1027572497, 1019903761]",footway,,,,False,True,8.263666185547917,,,,,,,,0.4276362481783932
9473062717,9473031008,0,1027570338,footway,,,,False,True,107.48388696059338,,,,,,,,0.4263549724004731
9473062749,9473062759,0,"[1027570339, 1027570340, 1027570341]",footway,,,,False,False,85.2073690054527,,,,,,,,0.45509477705796486
9473062758,9473062759,0,1027570341,footway,,,,False,True,6.273654842288738,,,,,,,,0.4097251837236037
9473062759,4640772065,0,8723588,residential,2,,Clague Street,False,True,86.01469753700965,,,,,,,,0.4276362481783932
9473062761,9473062773,0,"[1027570344, 1027570345, 1027570342, 1027570343]",footway,,,,False,False,80.1739272235532,,,,,,,,0.4097251837236037
9473062773,9473062761,0,"[1027570344, 1027570345, 1027570342, 1027570343]",footway,,,,False,True,80.1739272235532,,,,,,,,0.45509477705796486
9473062787,9473062894,0,"[1027570357, 1027570358]",footway,,,,False,"[False, True]",5.3231026925828235,,,,,,,,0.4018983471458958
9473062894,62501782,0,8723587,residential,2,,Clague Street,False,False,38.002388463047126,,,,,,,,0.40347826215679256
9473062899,3117144539,0,306739223,service,,,,False,True,65.81983640828187,parking_aisle,,,,,,,0.42998261409739813
9473062904,9406614271,0,546893379,footway,,,,False,True,38.13875264112576,,,,,,,,0.3944907360320419
9481444739,7944781468,0,"[852042345, 852042347]",footway,,,,False,False,8.150637856102216,,,,,,,,0.3944907360320419
9484029326,9406614058,0,8727494,residential,2,,Lexington Drive,False,False,152.96037725330112,,,,,,,,0.40580248572822725
9484029327,9484029352,0,1028710419,footway,,,,False,False,249.38785702838828,,,,,,,,0.4099292558150448
9484029352,5364523301,0,"[556105356, 556105364]",footway,,,,False,"[False, True]",7.7913511564051365,,,,,,,,0.4626867179606811
9484029352,5364523314,0,556105364,footway,,,,False,True,95.16302948048912,,,,,,,,0.4099292558150448
9488521843,9488521892,0,"[1029183872, 1029183871]",footway,,,,False,True,15.751730033765112,,,,,,,,0.43394409209604046
9488521848,9488521870,0,1029183873,footway,,,,False,True,69.90839683346907,,,,,,,,0.411891427667602
9488521860,9488521863,0,"[1029183880, 1029183881]",footway,,,,False,False,6.760334288974249,,,,,,,,0.42234027001858043
9488521863,9488521866,0,"[1029183881, 1029183882, 1029183883]",footway,,,,False,False,10.038171660987278,,,,,,,,0.42234027001858043
9488521863,9488521860,0,"[1029183880, 1029183881]",footway,,,,False,True,6.760334288974249,,,,,,,,0.42180031210317176
9488521866,9488521863,0,"[1029183881, 1029183882, 1029183883]",footway,,,,False,True,10.038171660987278,,,,,,,,0.43394409209604046
9488521870,9488521848,0,1029183873,footway,,,,False,False,69.90839683346908,,,,,,,,0.4626867179606811
9492509134,9492509132,0,1029626072,residential,2,,Bristol Ridge Drive,False,True,18.388496178051106,,,,,,,,0.40972656451938994
9492509136,10803782792,0,1029626073,residential,2,,Bristol Ridge Drive,False,True,8.989094396469294,,,,,,,,0.38692150401808356
9492509138,10806782674,0,1029626074,residential,2,,Bristol Ridge Drive,False,False,4.524247664475839,,,,,,,,0.38590344755144235
9494160887,62566631,0,411672423,service,,,,False,True,8.62278012336177,,,,,,,,0.4311003857179554
9497502372,4547814199,0,500443487,footway,,,,False,False,48.158528925175844,,,,,,,,0.4717759438413279
9497502375,9497502373,0,1030305481,service,,,,False,True,10.462923470213763,,,,,,,,0.39996071872811595
9498725711,5235316713,0,1029900278,footway,,,,False,False,87.2510392006398,,,,,,,,0.4306186313951998
9498747428,5366925281,0,"[556358026, 556358028]",footway,,,,False,True,6.0823041537753575,,,,,,,,0.4212242538071686
9506676585,62486505,0,8722317,residential,2,25 mph,Wright Street,False,False,6.597580217784589,,,,,,,,0.42402742362299506
9506676585,6932249624,0,"[1031507848, 1031507852]",footway,,,,False,True,8.12661079051236,,,,,,,,0.42402742362299506
9509465733,9406614226,0,1031871515,footway,,,,False,True,123.08530730302687,,,,,,,,0.4300339963418083
9509465733,9509465816,0,"[1031871516, 1031871527]",footway,,,,False,"[False, True]",139.8245901036033,,,,,,,,0.4212242538071686
9509465763,9509465742,0,"[1031871520, 1031871518]",footway,,,,False,True,9.998002189903923,,,,,,,,0.39001328590505496
9509465806,9509465816,0,1031871521,footway,,,,False,True,131.93454492917468,,,,,,,,0.39001328590505496
9509465811,9509465810,0,"[1031871525, 1031871526]",footway,,,,False,False,7.729920343512793,,,,,,,,0.3876363220501038
9509465816,9509465740,0,"[1031871521, 1031871517]",footway,,,,False,True,5.570389631450551,,,,,,,,0.4383908075909928
9509471625,9509465810,0,556329152,footway,,,,False,True,111.51952238844703,,,,,,,,0.3876363220501038
9514700384,4549151167,0,361355044,service,,,Gallup Park Road,False,False,20.541980872860268,,,,,,,,0.4174397321223741
9514839557,12185186600,0,441598605,secondary,5,35 mph,Fuller Road,False,False,16.897898607489488,,,,,,,,0.4046448730616265
9514839560,4078356522,0,1032689941,footway,,,,False,True,10.315275922818099,,,,,,,,0.4046448730616265
9514839565,1279912929,0,1032689942,footway,,,,False,False,7.525398881155216,,,,,,,,0.40949519295903036
9514992054,10300749903,0,459270423,path,,,,False,False,15.287490251347723,,,,,,,,0.40949519295903036
9514992054,9514992057,0,1032705836,path,,,,False,False,12.799829083408401,,,,,,,,0.40433694046130997
9514992057,62558175,0,8728466,residential,2,,Lake Shore Drive,False,True,130.4231454265492,,,,,,,,0.40433694046130997
9514992062,9514992054,0,1032705836,path,,,,False,False,32.761065500914036,,,,,,,,0.40646932188116175
9538774027,9538774026,0,1035481790,service,,,,False,True,100.31949721283233,,,,,,,,0.4306186313951998
9538774029,9538774034,0,1035481792,service,,,,False,False,67.09037948847647,,,,,,,,0.4107743735019912
9550697238,9238219936,0,8733629,residential,2,,Wildwood Avenue,False,True,23.916452714653,,,,,,,,0.4107743735019912
9575398993,9575398995,0,1039910607,service,,,,False,False,34.19639978310064,driveway,,,,,,,0.4004463399930507
9575398995,9575398992,0,500443487,footway,,,,False,False,49.78619055013415,,,,,,,,0.4050985167778078
9575399001,9575399002,0,1039910609,service,,,,False,True,36.29579955069566,driveway,,,,,,,0.4001691430209129
9575399002,9575399001,0,1039910609,service,,,,False,False,36.29579955069566,driveway,,,,,,,0.4051284833528022
9575399002,9575399000,0,1039910609,service,,,,False,True,9.051732258744204,driveway,,,,,,,0.4001691430209129
9647675420,9647675424,0,1049829109,residential,,,,False,False,9.0744567207451,,roundabout,,,,,,0.398068625125306
9647675424,9647675438,0,1049829112,residential,1,,Gordon Lane,False,True,10.583718267902151,,,,,,,,0.3962977881159305
9647675430,9647675443,0,1049829116,residential,1,25 mph,Broadway Street,False,False,9.509533901051375,,,,,,,,0.3889072246238961
9647675439,62501605,0,1049829113,residential,1,,Broadway Street,False,False,9.77081381895798,,,,,,,,0.3938443831217984
9647675439,9647675441,0,1049829114,residential,1,,Broadway Street,False,True,10.072968289036226,,,,,,,,0.38417348646944405
9650800328,9650800331,0,551330374,service,,,,False,True,25.17888717057638,,,,,,,,0.4015726492556199
9664679274,9664679275,0,1051707403,footway,,,,False,False,22.231116297746837,,,,,,,,0.42093921912498294
9664679275,9664679274,0,1051707403,footway,,,,False,True,22.231116297746837,,,,,,,,0.4150898950732688
9664679276,9664679274,0,1051707404,footway,,,,False,False,19.39281489557324,,,,,,,,0.3845145978580588
9664679276,9664679273,0,469499602,footway,,,,False,True,29.19583568565607,,,,,,,,0.4150898950732688
9664679281,9664679282,0,1051707405,footway,,,,False,False,28.025389227957053,,,,,,,,0.3845145978580588
9666808215,9062329778,0,1051927194,footway,,,,False,True,140.4747558812942,,,,,,,,0.4177494727116341
9666808215,9666808216,0,"[1051951077, 1051951078]",footway,,,,False,False,497.8496245202749,,,,,,,,0.4177494727116341
9667019632,9062329769,0,1051953036,footway,,,,False,True,242.14275676499656,,,,,,,,0.39591355031132375
9667019632,9667019651,0,"[1051953038, 1051953039]",footway,,,,False,"[False, True]",9.341314341872227,,,,,,,,0.39002241162758317
9667019637,389518517,0,34002852,path,,,,False,True,153.57830991901884,,,,,,,,0.38813454337627384
9667019637,9667019677,0,1051953039,footway,,,,False,False,178.34808566259235,,,,,,,,0.3968014670142383
9667019638,9062329770,0,"[1062948320, 979568232]",footway,,,,False,False,9.330729656778624,,,,,,,,0.3871367961210207
9667019653,6805019581,0,725785395,service,,,,False,False,10.070531193879985,driveway,,,,,,,0.39452302109429305
9667019653,9667019638,0,1051953037,footway,,,,False,True,89.33603776999371,,,,,,,,0.39452302109429305
9667019679,9667019678,0,"[1051953040, 1067408965]",footway,,,,False,False,8.48710241129155,,,,,,,,0.4004463399930507
9667121441,9667121449,0,1051958543,footway,,,,False,False,39.642476798760796,,,,,,,,0.4050985167778078
9667121444,9667121449,0,1051958544,footway,,,,False,False,14.001931184160906,,,,,,,,0.4207981847633456
9667121470,9667121471,0,1051958545,footway,,,,False,True,22.9635979212902,,,,,,,,0.3880901078481357
9667121471,9667121465,0,1051958545,footway,,,,False,True,8.30273243208291,,,,,,,,0.40617317287916516
9667121487,9667121485,0,1051958554,footway,,,,False,False,44.34194462705465,,,,,,,,0.39413638039518695
9667121487,4638054071,0,469499599,footway,,,,False,True,41.046529179507615,,,,,,,,0.4153605009475822
9667121494,9667121485,0,1051958555,footway,,,,False,True,24.83627075442403,,,,,,,,0.4153605009475822
9667121495,9667121504,0,1051958556,footway,,,,False,True,24.92067580083109,,,,,,,,0.4116694294145278
9667121503,9667121497,0,1051958558,footway,,,,False,False,6.249704745704754,,,,,,,,0.4266169051308775
9667121503,9667121462,0,"[1051958557, 1051958558]",footway,,,,False,True,48.77486224264781,,,,,,,,0.4329478821162281
9667121507,9667121512,0,1051958561,footway,,,,False,False,6.910198801266285,,,,,,,,0.4266169051308775
9667121511,7943580850,0,"[855478624, 469499587]","['path', 'footway']",,,,False,False,68.92718140216493,,,,,,,,0.4329478821162281
9667121512,9667121507,0,1051958561,footway,,,,False,True,6.910198801266285,,,,,,,,0.409878675694264
9669602931,9669602932,0,469499595,footway,,,,False,False,5.342005001938459,,,,,,,,0.4311381605347481
9669602934,4638054053,0,469499596,footway,,,,False,False,7.673293618257983,,,,,,,,0.4582092881733647
9669602935,9669602934,0,1052192293,footway,,,,False,False,15.994276503072964,,,,,,,,0.44299399547395846
9669602935,9669602933,0,1052192293,footway,,,,False,True,5.2498501231872545,,,,,,,,0.4840890323799272
9669602937,9669602938,0,1052192297,footway,,,,False,True,17.845337119413625,,,,,,,,0.4847015257577285
9669602938,9669602932,0,1052192297,footway,,,,False,True,5.303683550928647,,,,,,,,0.44334164165757745
9669602941,9669602937,0,1052192297,footway,,,,False,True,45.252355077165426,,,,,,,,0.4847015257577285
9669602943,9669602941,0,1052192298,footway,,,,False,True,6.539780036218237,,,,,,,,0.38923520138285284
9669611626,9669611631,0,1052192329,footway,,,,False,False,21.36871369822709,,,,,,,,0.4060445178213589
9669611627,9669611629,0,1317404948,path,,,,False,False,7.270500700565811,,,,,,,,0.4105393017236522
9669611629,9669611627,0,1317404948,path,,,,False,True,7.270500700565811,,,,,,,,0.41377756824858375
9669611631,9669611626,0,1052192329,footway,,,,False,True,21.36871369822709,,,,,,,,0.4634668856885128
9669611632,4389112486,0,441142732,service,,,,False,False,10.498946008334597,parking_aisle,,,,,,,0.43711883363929316
9669611632,9669611637,0,1052192330,footway,,,,False,True,44.989530637927615,,,,,,,,0.4105393017236522
9669611636,62592790,0,441142737,service,,,,False,False,7.28303402654928,parking_aisle,,,,,,,0.4634668856885128
9669611636,9669611633,0,"[1059956441, 1052192331]",footway,,,,False,True,60.642949692773705,,,,,,,,0.4261916256369077
9669611637,9669611632,0,1052192330,footway,,,,False,False,44.989530637927615,,,,,,,,0.4261916256369077
9669611637,9669611633,0,1052192332,footway,,,,False,False,8.98925707606277,,,,,,,,0.5076463087540525
9669611644,9669611645,0,394745592,path,,,,False,True,9.953316905265027,,,,,,,,0.539050778211885
9669611644,9669611643,0,394745592,path,,,,False,False,26.650316894934576,,,,,,,,0.40469391433530033
9669611645,3977178457,0,394745592,path,,,,False,True,71.11219795875488,,,,,,,,0.539050778211885
9669611647,3977178431,0,"[1059956440, 1052192336]",footway,,,,False,True,67.84747579705927,,,,,,,,0.409878675694264
9676735113,9676735114,1,725312844,service,,,,False,False,67.45838658501371,,,,,,,,0.40469391433530033
9676735114,9676735113,1,725312844,service,,,,False,True,67.45838658501371,,,,,,,,0.4060445178213589
9676759076,6801703482,0,725312849,service,,,,False,False,28.34385221048819,,,,,,,,0.43711883363929316
9676759078,9676759080,0,725312849,service,,,,False,True,20.02103467959346,,,,,,,,0.41377756824858375
9676759079,9676759077,0,725312846,service,,,,False,True,18.68366990625186,,,,,,,,0.45602778304337876
9676759080,9676759082,0,725312849,service,,,,False,True,19.580394662424826,,,,,,,,0.45602778304337876
9696563644,9696563645,0,1055252759,footway,,,,False,True,2.9583493230277487,,,,,,,,0.39420606449460244
9696563645,9696563642,0,1055252759,footway,,,,False,True,17.236767653069876,,,,,,,,0.49149534627357017
9696563647,9738698732,0,"[469499609, 469499587]",footway,,,,False,True,25.62058449138113,,,,,,,,0.49206802430136515
9696563650,9696563645,0,1055252761,footway,,,,False,False,17.420300066866304,,,,,,,,0.4616816982930781
9696563650,9696563647,0,1055252761,footway,,,,False,True,13.566744264424067,,,,,,,,0.4066081465466863
9696563652,9696563650,0,"[1055252762, 1055252763]","['footway', 'steps']",,,,False,True,13.020841889380995,,,,,,,,0.39420606449460244
9698165445,3977178469,0,394745594,path,,,,False,False,150.81245291039878,,,,,,,,0.46168169829307787
9698205401,4931680327,0,502794914,footway,,,,False,False,179.2452251376133,,,,,,,,0.44841209343217536
9698205401,9698205402,0,"[1055452616, 1055452614, 1055452615]",footway,,,,False,False,17.79887864948593,,,,,,,,0.3950255278121737
9698205402,9698205401,0,"[1055452616, 1055452614, 1055452615]",footway,,,,False,True,17.798878649485925,,,,,,,,0.4066081465466863
9698205406,11167459057,0,"[482675545, 740427517]",footway,,,,False,"[False, True]",36.82868511838295,,,,,,,,0.44841209343217536
9698205414,1872852037,0,1055452617,footway,,,,False,False,6.008270040829243,,,,,,,,0.3950255278121737
9698239996,9062329750,0,"[979568226, 979565797]",footway,,,,False,False,189.4908861953661,,,,,,,,0.4077427817939815
9698239996,9062311024,0,"[979565796, 979565797]",footway,,,,False,True,8.985580647244332,,,,,,,,0.4468625157075246
9699100613,5593565419,0,465570027,footway,,,,False,False,18.08791773971214,,,,,,,,0.4468625157075246
9699100613,9699100612,0,"[1055533114, 1055533115, 1055533116]",footway,,,,False,True,19.035583442655973,,,,,,,,0.4469526458257579
9699100616,5593565411,0,1055533111,footway,,,,False,True,5.717138018882121,,,,,,,,0.4077427817939815
9699100616,5026599728,0,61509462,unclassified,1,,Detroit Street,False,True,89.26048318380766,,,,,,,,0.4469526458257579
9700943548,9700943550,0,1055761783,service,,,,False,True,15.077049662407072,parking_aisle,,,,,,,0.39656466138269186
9700943549,4598136997,0,464733065,footway,,,,False,False,71.89527776396577,,,,,,,,0.49149534627357017
9700943550,9700943552,0,1055761783,service,,,,False,True,18.10140903494314,parking_aisle,,,,,,,0.4825719689814492
9700943552,9700943553,0,1055761785,service,,,,False,False,26.528212842108342,parking_aisle,,,,,,,0.4825719689814492
9709256961,5931851331,0,628339481,service,,,,False,True,7.140435159148588,parking_aisle,,,,,,,0.3883641797476381
9709256962,5931851334,0,1056634189,footway,,,,False,True,6.2867955590159825,,,,,,,,0.3883641797476381
9709256963,5931851333,0,1056634190,footway,,,,False,True,5.785378227076544,,,,,,,,0.38990859144906936
9709259702,9709259703,0,8724868,service,2,,,False,False,33.33566255066066,driveway,,,,,,,0.5034095522790716
9709259702,4941260339,0,"[1161772105, 1056634362]",footway,,,,False,True,35.00633169562338,,,,,,,,0.4163652022872693
9709259703,9709259702,0,8724868,service,2,,,False,True,33.33566255066066,driveway,,,,,,,0.5034095522790716
9709259704,4939334700,0,503662555,footway,,,,False,True,163.14974354180993,,,,,,,,0.48194478104000965
9709259706,4939335122,0,587892229,footway,,,,False,False,39.81113350225259,,,,,,,,0.39656466138269186
9709259708,5615363547,0,"[220169085, 441598573, 132301470]",tertiary,"['2', '1', '4']",,East Ann Street,False,"[False, True]",164.9053642564555,,,,,,,,0.4163652022872693
9709259708,9709259706,0,"[1363630196, 1363630195, 1056634364, 1363630197]",footway,,,,False,False,13.499660097222813,,,,,,,,0.48194478104000965
9709259708,9709259704,0,"[1363630194, 1056634364]",footway,,,,False,True,4.875689148473461,,,,,,,,0.49206802430136515
9709259710,4939335186,0,503662555,footway,,,,False,False,11.605557193530933,,,,,,,,0.3965679376508191
9709259711,9709259710,0,1056634365,footway,,,,False,False,4.2495664055277,,,,,,,,0.46960669905693564
9709259712,1307389407,0,115812712,tertiary,1,,Observatory Street,False,False,20.692768284485865,,,,,,,,0.3965679376508191
9709259712,9709259711,0,1056634365,footway,,,,False,False,10.153480763497793,,,,,,,,0.46960669905693564
9709259713,9709259701,0,1056634361,footway,,,,False,False,7.840266685028663,,,,,,,,0.42866471515972226
9709259713,9709259700,0,1056634361,footway,,,,False,True,8.007258728958679,,,,,,,,0.4349487685940623
9709628338,3888442593,0,1302158249,footway,,,,False,False,10.068010004620042,,,,,,,,0.39033733283717303
9709628338,6932878111,0,1302158249,footway,,,,False,True,6.574847226703576,,,,,,,,0.42866471515972226
9709628341,4931680408,0,1056672826,footway,,,,False,True,18.271831316051625,,,,,,,,0.4349487685940623
9709684673,7203345349,0,771621544,service,,,,False,True,19.2852924439438,,,,,,,,0.3892352013828527
9709684678,9709684683,0,1186421005,footway,,,,False,False,114.45310144624595,,,,,,,,0.41513614619815237
9709684678,9709684680,0,"[1056683035, 1074654750]",footway,,,,False,False,7.420287478868488,,,,,,,,0.413079838984318
9709684679,5698982435,0,503659185,footway,,,,False,False,6.912141739699899,,,,,,,,0.41161476671886216
9709684682,62513115,0,8731196,tertiary,2,25 mph,West Summit Street,False,False,49.726872433636764,,,,,,,,0.40964786718808543
9709813405,9709813404,0,1056695268,footway,,,,False,False,8.967987858149137,,,,,,,,0.40791525687815744
9709813406,62584404,0,8733284,residential,2,,Longman Lane,False,True,28.72953270046442,,,,,,,,0.40791525687815744
9709815926,5921734349,0,482768385,footway,,,,False,False,14.185961131630531,,,,,,,,0.4311381605347481
9709983419,9804580988,0,503659192,footway,,,,False,True,5.08810982438794,,,,,,,,0.38990859144906936
9738401603,4389137095,0,8731878,residential,2,10 mph,Arrowwood Trail,False,True,138.6992589799791,,,,,,,,0.4065940008438359
9738401603,9738401601,0,"[1059956442, 1059956439]",footway,,,,False,True,6.595317250272471,,,,,,,,0.47753288624180046
9761556032,4961796159,0,506449465,service,,,,False,False,9.243303759482192,driveway,,,,,,,0.8342041721025955
9761556032,6932178411,0,740419250,footway,,,,False,True,31.67700491112569,,,,,,,,0.4039043091670734
9764556404,9764556405,0,1062948331,footway,,,,False,False,3.2929570999788695,,,,,,,,0.44334164165757745
9767620762,8934450377,0,965780218,footway,,,,False,False,42.873141963709706,,,,,,,,0.39715152999833664
9767620762,8934450369,0,965780218,footway,,,,False,True,18.169880930041273,,,,,,,,0.3923351671699961
9767620938,9767620931,0,"[755769953, 1063329629]","['service', 'footway']",,,,False,"[False, True]",41.89241617940247,parking_aisle,,,,,,,0.3845864508314726
9767620986,8934305207,0,"[1063329640, 965780162]",footway,,,,False,True,9.006243442921047,,,,,,,,0.40299355808564347
9767620993,9767620995,0,1063329643,footway,,,,False,False,47.00532062405982,,,,,,,,0.40299355808564347
9767911300,6787942058,0,8722231,residential,2,,Chelsea Circle,False,True,28.178143812850532,,,,,destination,,,0.39033733283717303
9773938852,62507988,0,8726243,residential,2,,Birch Hollow Drive,False,False,9.013563016651517,,,,,,,,0.3866104842922268
9784189000,6431757247,0,1062651613,footway,,,,False,False,5.229895760261834,,,,,,,,0.4129954389752587
9786557784,8907783237,0,"[1051927193, 1065681381]",footway,,,,False,True,123.65710797876079,,,,,,,,0.40172386627734225
9786557788,62537467,0,8726622,residential,2,25 mph,Starwick Drive,False,True,6.790199546907421,,,,,,,,0.4129954389752587
9797525487,5585515023,0,584318617,service,,,,False,True,8.173997900462972,,,,,,,,0.385013462237777
9797573121,32765291,0,275632677,service,,,,False,False,10.273728416809616,,,,,,,,0.41961349853232427
9797573129,9797573128,0,1067031364,footway,,,,False,False,4.793080467963511,,,,,,,,0.41961349853232427
9804565713,62484825,0,176799484,unclassified,1,,Catherine Street,False,True,9.450353068758812,,,,,,,,0.4021730611194959
9804581001,9804580996,0,"[1067989497, 1067989498, 1067989499]",footway,,,,False,False,50.09895640779007,,,,,,,,0.3898182614217203
9811190146,10861630058,0,1068826998,footway,,,,False,True,51.19643600312285,,,,,,,,0.3924934392027134
